248,36.024,46.251
249,35.537,46.251
250,34.563,45.764
251,36.024,45.764
252,34.563,46.251
253,35.537,45.277
254,35.537,46.251
255,36.024,44.79
256,34.563,47.225
257,35.537,46.251
258,36.024,47.225
259,35.05,47.225
260,36.998,46.738
261,35.537,45.764
262,35.537,46.738
263,34.076,45.764
264,36.511,46.738
265,36.024,45.764
266,36.024,47.225
267,35.537,46.738
268,37.485,45.764
269,37.972,45.764
270,37.972,46.251
271,37.485,46.738
272,35.537,46.251
273,36.511,46.251
274,36.511,46.251
275,36.511,46.738
276,36.024,46.738
277,36.511,46.251
278,35.537,46.251
279,36.024,46.738
280,36.511,46.738
281,36.024,45.277
282,36.511,46.738
283,35.537,47.225
284,36.024,46.738
285,36.024,45.764
286,35.537,46.738
287,36.024,47.712
288,36.024,46.738
289,36.024,46.251
290,35.537,46.738
291,35.537,46.251
292,36.511,47.225
293,36.998,46.251
294,37.485,46.738
295,36.511,46.251
296,36.511,47.225
297,36.511,47.225
298,36.024,46.251
299,35.537,46.738
300,35.537,46.738
301,35.537,47.225
302,36.511,46.738
303,35.537,46.251
304,36.511,47.225
305,36.024,47.225
306,36.511,46.738
307,35.537,47.225
308,36.511,47.712
309,36.024,46.251
310,36.511,46.738
311,36.511,46.738
312,36.511,47.225
313,36.511,47.712
314,35.05,47.225
315,36.511,46.738
316,36.024,47.225
317,36.998,47.225
318,36.511,46.738
319,36.998,46.738
320,37.485,46.251
321,36.511,47.225
322,36.024,47.225
323,36.511,45.764
324,35.537,47.225
325,36.024,47.225
326,36.024,46.738
327,36.511,48.199
328,36.511,47.712
329,36.511,47.712
330,36.511,47.225
331,36.024,47.225
332,36.024,46.738
333,35.537,46.738
334,36.511,47.225
335,35.537,47.712
336,36.511,47.225
337,36.511,48.199
338,35.537,47.225
339,36.024,47.225
340,36.511,47.712
341,36.511,48.199
342,36.024,47.225
343,36.511,47.225
344,35.537,46.738
345,36.024,48.199
346,36.511,47.225
347,36.024,47.712
348,35.05,47.712
349,36.511,47.712
350,36.024,47.712
351,36.024,48.686
352,36.998,48.199
353,35.537,48.199
354,35.537,47.712
355,36.998,47.712
356,36.511,47.225
357,35.537,47.712
358,36.511,47.712
359,36.024,48.199
360,36.511,47.712
361,36.511,48.686
362,36.024,47.712
363,36.024,47.712
364,36.024,48.686
365,36.024,48.686
366,36.024,48.686
367,36.511,48.199
368,36.024,47.225
369,36.024,47.712
370,36.511,47.225
371,35.05,48.686
372,36.024,49.173
373,36.024,47.225
374,36.998,48.199
375,36.511,48.686
376,36.998,48.686
377,36.511,48.199
378,36.511,47.225
379,36.024,48.686
380,36.511,48.686
381,36.998,47.712
382,37.972,47.712
383,37.972,48.686
384,37.485,48.199
385,37.485,48.686
386,36.998,48.199
387,37.485,48.199
388,36.511,47.712
389,36.511,48.199
390,37.972,49.173
391,36.511,48.686
392,36.998,49.66
393,36.998,50.634
394,36.024,51.121
395,36.511,50.634
396,36.511,50.634
397,36.511,50.147
398,36.998,50.634
399,37.485,52.582
400,37.485,51.121
401,36.511,51.121
402,36.998,50.634
403,36.511,50.147
404,36.998,51.121
405,37.485,50.634
406,36.998,50.634
407,36.511,50.634
408,36.998,50.634
409,37.485,49.66
410,36.024,49.173
411,36.024,50.147
412,36.511,49.173
413,37.485,49.66
414,36.511,49.173
415,36.024,50.634
416,36.998,49.66
417,36.511,49.66
418,35.537,50.147
419,36.024,50.147
420,36.511,49.66
421,36.511,50.634
422,37.485,49.66
423,36.024,49.173
424,36.024,50.634
425,36.024,49.66
426,36.511,50.147
427,36.024,49.66
428,36.511,49.66
429,35.537,48.686
430,36.998,48.686
431,36.998,49.173
432,36.511,49.66
433,36.024,49.173
434,36.024,50.147
435,36.511,49.173
436,36.024,49.173
437,37.485,50.147
438,36.511,48.686
439,36.024,49.66
440,36.024,49.173
441,36.511,49.173
442,37.485,49.66
443,37.485,48.686
444,36.511,49.66
445,36.511,49.173
446,36.024,50.147
447,36.024,49.173
448,36.511,50.147
449,36.998,49.173
450,36.511,49.66
451,36.998,49.66
452,37.485,50.147
453,36.998,49.173
454,37.485,49.66
455,36.998,48.686
456,37.972,48.686
457,36.511,49.66
458,36.998,49.66
459,38.459,50.147
460,38.946,48.686
461,37.972,50.147
462,38.459,49.66
463,38.459,49.173
464,38.946,50.634
465,38.459,50.147
466,38.459,49.66
467,37.972,49.173
468,37.485,49.173
469,37.972,48.686
470,36.998,49.66
471,36.511,49.173
472,37.485,49.66
473,36.511,49.173
474,36.998,49.173
475,36.024,51.121
476,36.998,49.173
477,37.485,50.147
478,37.972,48.686
479,37.972,49.66
480,36.998,49.66
481,36.998,49.173
482,36.511,48.686
483,37.972,48.686
484,36.998,49.66
485,36.998,48.686
486,37.485,49.66
487,36.511,49.173
488,37.485,49.173
489,36.511,49.66
490,36.998,49.173
491,36.024,48.686
492,36.511,49.173
493,38.459,49.66
494,36.998,48.686
495,36.511,50.634
496,36.998,50.634
497,37.485,50.147
498,37.485,50.634
499,36.998,50.147
500,36.998,51.608
501,37.485,50.634
502,37.485,50.147
503,36.024,50.634
504,36.998,50.147
505,37.485,51.121
506,37.972,50.634
507,36.511,51.608
508,37.972,52.582
509,37.485,53.556
510,36.998,51.608
511,36.511,52.095
512,37.972,51.608
513,36.511,52.582
514,36.511,51.608
515,36.998,52.095
516,36.998,51.608
517,36.998,52.095
518,37.485,51.608
519,36.998,53.069
520,36.511,52.582
521,37.972,52.582
522,37.972,53.069
523,36.998,53.069
524,36.511,54.043
525,36.024,54.53
526,36.511,54.53
527,36.998,54.043
528,37.485,55.504
529,37.485,53.556
530,36.998,53.556
531,36.511,52.095
532,36.511,53.069
533,37.485,52.582
534,36.998,52.582
535,37.972,51.608
536,38.459,52.095
537,37.485,53.069
538,36.511,53.069
539,36.024,53.069
540,36.511,52.095
541,36.024,52.582
542,36.998,55.017
543,36.998,52.582
544,36.511,53.556
545,37.485,54.53
546,37.485,54.043
547,36.998,53.556
548,38.459,53.069
549,39.433,54.53
550,39.433,53.556
551,41.381,53.069
552,39.92,52.582
553,39.92,52.095
554,40.407,53.069
555,41.381,51.121
556,39.92,52.095
557,41.868,53.556
558,41.868,53.556
559,40.894,52.582
560,40.407,52.095
561,42.842,52.582
562,42.355,52.095
563,41.381,51.608
564,43.329,52.095
565,41.868,51.121
566,40.894,53.556
567,40.407,52.582
568,39.92,53.069
569,39.433,52.582
570,40.407,52.095
571,39.92,52.095
572,41.381,52.582
573,39.433,53.069
574,39.433,53.556
575,40.894,54.043
576,40.894,55.991
577,40.894,55.017
578,39.92,55.504
579,39.92,55.017
580,39.433,54.043
581,39.92,53.556
582,38.946,54.043
583,39.433,53.069
584,39.433,53.556
585,40.407,52.582
586,38.946,53.556
587,39.92,53.069
588,39.433,53.556
589,40.894,53.069
590,40.894,53.069
591,41.381,53.069
592,41.381,53.556
593,41.381,52.582
594,42.355,52.582
595,40.407,52.582
596,39.92,53.069
597,39.92,53.069
598,39.433,54.53
599,38.946,53.069
600,38.459,53.069
601,39.433,53.556
602,37.972,54.043
603,37.972,52.582
604,38.459,53.556
605,37.972,52.582
606,37.485,52.582
607,37.972,53.556
608,37.972,52.095
609,37.972,52.095
610,37.972,53.069
611,38.459,52.582
612,37.972,53.556
613,39.433,52.582
614,38.459,52.095
615,38.946,53.069
616,37.485,53.556
617,38.946,53.069
618,38.459,52.582
619,37.972,52.582
620,38.459,52.582
621,37.972,52.095
622,37.972,53.069
623,37.485,52.095
624,38.459,51.608
625,37.485,52.095
626,37.972,52.095
627,37.485,52.582
628,37.972,52.582
629,37.972,51.608
630,36.998,51.608
631,37.485,52.095
632,37.485,52.095
633,37.485,51.608
634,37.972,52.095
635,39.92,52.095
636,37.972,52.095
637,39.433,52.582
638,38.946,51.608
639,36.998,52.095
640,37.485,52.095
641,37.972,53.556
642,36.998,52.582
643,36.511,53.556
644,36.998,53.069
645,37.485,52.582
646,36.998,53.069
647,36.998,53.556
648,36.998,53.069
649,36.511,52.582
650,37.485,53.069
651,36.511,52.095
652,36.511,51.608
653,36.511,52.582
654,36.998,53.069
655,36.998,52.095
656,36.511,53.069
657,36.511,52.095
658,37.485,52.582
659,36.511,52.095
660,37.485,53.069
661,37.485,52.582
662,37.485,52.095
663,37.485,52.582
664,37.485,53.069
665,36.998,52.095
666,37.972,53.069
667,38.946,53.069
668,36.998,53.556
669,38.946,52.582
670,39.433,53.556
671,38.946,52.582
672,39.433,54.043
673,39.433,54.53
674,38.946,53.556
675,38.459,53.069
676,38.946,52.582
677,39.92,52.095
678,40.407,53.069
679,39.92,53.069
680,38.946,53.069
681,39.433,53.556
682,38.946,53.556
683,38.946,52.582
684,38.459,52.582
685,37.972,53.069
686,37.972,52.095
687,39.433,51.608
688,40.407,53.069
689,41.868,52.582
690,41.381,52.582
691,40.894,52.582
692,39.92,55.017
693,40.407,52.095
694,39.433,53.556
695,39.433,53.069
696,38.946,52.582
697,38.459,53.069
698,37.972,53.556
699,39.433,52.582
700,38.946,52.582
701,38.459,53.069
702,37.972,53.069
703,37.485,53.069
704,37.485,53.069
705,36.998,52.095
706,37.972,51.608
707,37.485,52.582
708,36.998,52.095
709,37.485,54.043
710,36.998,54.043
711,37.972,53.556
712,37.485,54.53
713,37.485,54.043
714,36.511,55.017
715,37.485,54.53
716,37.485,54.53
717,36.998,53.556
718,37.972,53.556
719,37.485,53.556
720,36.998,53.556
721,36.998,53.556
722,36.998,54.043
723,37.485,53.556
724,36.998,54.043
725,36.998,53.556
726,37.972,53.556
727,37.485,53.069
728,37.972,53.556
729,36.998,53.069
730,36.511,52.582
731,36.511,54.043
732,38.946,54.043
733,37.972,55.017
734,37.972,53.556
735,38.459,54.043
736,38.459,53.556
737,37.972,53.069
738,36.511,53.556
739,36.998,53.069
740,36.511,53.556
741,36.998,53.556
742,36.511,53.069
743,36.024,52.582
744,36.024,53.069
745,38.459,53.069
746,38.459,53.069
747,38.459,53.069
748,37.972,53.556
749,38.946,52.582
750,37.485,54.53
751,37.485,54.043
752,36.998,53.556
753,37.485,54.043
754,37.485,53.556
755,36.998,53.556
756,36.998,54.53
757,36.998,53.556
758,36.998,53.556
759,37.972,53.069
760,37.485,53.069
761,38.459,53.556
762,36.998,54.043
763,37.485,53.069
764,37.485,52.582
765,38.459,54.043
766,37.485,52.582
767,36.998,53.556
768,37.485,53.556
769,37.485,53.556
770,38.459,53.069
771,36.511,52.582
772,37.485,53.069
773,38.459,53.556
774,38.459,53.556
775,37.972,53.556
776,37.972,53.556
777,37.485,53.556
778,38.946,53.556
779,36.998,54.043
780,37.485,52.582
781,37.485,53.069
782,38.459,51.608
783,37.485,53.069
784,36.998,53.069
785,37.972,53.556
786,36.511,53.069
787,37.485,53.069
788,36.998,53.556
789,37.485,52.582
790,38.946,53.069
791,37.485,53.556
792,37.972,52.582
793,37.972,52.582
794,36.998,53.069
795,37.972,53.069
796,37.972,52.582
797,37.485,52.582
798,37.972,53.556
799,36.998,53.069
800,37.972,53.556
801,36.511,53.069
802,36.998,53.556
803,38.459,53.069
804,36.998,53.069
805,37.485,53.556
806,37.972,52.582
807,37.972,53.069
808,37.972,52.095
809,38.459,53.069
810,37.485,52.582
811,37.972,54.043
812,36.998,53.069
813,37.485,53.069
814,37.972,53.556
815,36.998,53.556
816,37.485,53.069
817,36.998,52.582
818,37.485,55.017
819,36.998,55.017
820,36.998,55.017
821,37.972,53.556
822,36.511,53.069
823,37.972,53.069
824,37.485,52.095
825,36.998,53.069
826,37.972,53.556
827,37.972,53.069
828,36.998,53.069
829,36.511,53.556
830,36.998,53.069
831,37.972,54.043
832,37.485,54.043
833,37.485,53.556
834,37.972,53.556
835,37.972,53.556
836,37.972,52.582
837,36.998,53.556
838,36.511,54.043
839,37.972,53.069
840,37.485,53.556
841,37.485,53.556
842,37.972,52.582
843,36.998,53.069
844,37.972,53.069
845,37.972,52.582
846,38.459,53.069
847,37.972,53.069
848,38.459,53.556
849,39.433,53.556
850,39.92,54.043
851,40.407,53.556
852,38.459,52.582
853,38.459,53.556
854,37.972,53.556
855,37.972,52.582
856,40.894,53.069
857,39.92,53.069
858,38.946,54.043
859,37.972,54.043
860,37.485,53.069
861,38.946,53.556
862,37.972,53.069
863,37.972,52.582
864,38.459,52.582
865,38.946,52.582
866,39.92,53.069
867,37.485,52.582
868,38.946,52.582
869,37.485,53.556
870,37.972,53.556
871,38.459,52.582
872,39.433,52.582
873,37.972,53.069
874,38.459,54.043
875,37.485,53.069
876,38.946,53.069
877,36.998,53.069
878,37.972,52.582
879,36.998,53.069
880,37.972,53.069
881,37.972,52.582
882,37.972,53.069
883,38.459,53.556
884,37.485,52.582
885,37.485,53.069
886,37.972,52.582
887,36.998,53.556
888,38.946,54.043
889,37.485,53.069
890,38.459,52.582
891,37.972,54.043
892,37.972,53.069
893,37.972,52.582
894,37.972,53.069
895,37.972,54.043
896,37.972,53.069
897,37.972,52.582
898,38.459,52.582
899,37.972,54.043
900,38.459,53.556
901,36.998,53.069
902,36.511,52.582
903,37.972,53.069
904,37.972,53.069
905,37.485,52.582
906,38.946,54.043
907,37.972,53.069
908,38.459,52.582
909,37.972,53.556
910,37.972,53.069
911,36.998,53.556
912,37.972,53.556
913,37.972,53.069
914,37.485,53.069
915,36.998,54.043
916,37.485,53.556
917,36.998,53.069
918,37.485,52.582
919,37.485,53.069
920,38.459,53.556
921,37.485,53.069
922,37.485,53.069
923,36.511,53.069
924,36.998,52.582
925,37.485,54.043
926,36.511,54.53
927,37.972,53.069
928,37.972,53.069
929,38.459,52.582
930,36.511,53.556
931,37.972,53.069
932,36.998,52.582
933,36.998,53.069
934,36.998,53.069
935,37.485,53.556
936,38.459,52.582
937,37.972,53.069
938,36.998,53.556
939,36.511,53.069
940,37.485,52.582
941,36.511,53.556
942,37.972,52.582
943,36.511,53.556
944,36.511,52.095
945,36.511,53.556
946,39.433,53.069
947,36.998,53.069
948,37.972,53.069
949,36.024,53.556
950,37.485,52.582
951,36.998,54.53
952,37.972,53.556
953,37.972,53.556
954,38.946,53.556
955,36.998,54.043
956,37.972,54.53
957,37.972,53.556
958,37.485,54.53
959,36.998,53.069
960,36.998,53.069
961,38.459,53.556
962,37.972,53.069
963,36.998,52.582
964,38.459,53.069
965,37.972,53.069
966,37.485,54.043
967,37.485,53.069
968,36.998,54.043
969,36.998,52.582
970,37.485,52.582
971,37.485,53.069
972,37.485,53.556
973,38.459,53.556
974,37.485,52.582
975,38.946,53.069
976,37.485,53.556
977,36.998,54.043
978,37.485,52.582
979,37.972,54.043
980,37.485,53.556
981,37.485,53.556
982,36.511,53.069
983,37.972,54.043
984,37.485,52.582
985,38.946,53.069
986,39.433,52.582
987,37.485,53.069
988,37.972,53.556
989,37.485,53.069
990,37.485,53.556
991,36.998,53.556
992,36.998,52.582
993,38.946,53.556
994,38.459,54.043
995,37.972,54.53
996,36.998,52.582
997,36.998,54.53
998,37.485,54.043
999,37.972,55.504
1000,37.972,55.017
1001,37.972,55.504
1002,38.946,54.53
1003,38.946,54.53
1004,37.972,53.556
1005,37.485,55.017
1006,37.972,54.53
1007,37.485,53.556
1008,37.485,53.556
1009,37.485,54.53
1010,37.485,54.53
1011,36.998,55.017
1012,37.972,54.53
1013,37.485,54.043
1014,37.972,55.017
1015,36.998,54.043
1016,37.972,54.53
1017,37.485,53.556
1018,37.485,55.017
1019,37.972,54.53
1020,36.998,54.043
1021,37.485,53.556
1022,37.485,53.556
1023,37.485,54.043
1024,37.485,54.53
1025,37.485,54.043
1026,37.972,53.556
1027,36.024,54.043
1028,36.998,54.53
1029,37.485,54.043
1030,36.998,54.53
1031,37.485,54.043
1032,38.459,55.017
1033,38.459,54.043
1034,36.511,54.043
1035,37.972,56.478
1036,37.485,55.504
1037,37.485,55.504
1038,36.998,55.504
1039,37.485,54.53
1040,36.998,55.991
1041,36.998,55.017
1042,37.972,55.504
1043,38.459,55.017
1044,36.998,55.017
1045,37.485,54.53
1046,37.485,55.017
1047,38.459,54.53
1048,38.459,54.043
1049,36.998,54.53
1050,37.972,56.478
1051,36.511,55.991
1052,37.485,55.991
1053,38.459,53.556
1054,36.998,54.043
1055,37.972,55.017
1056,38.459,54.043
1057,37.972,55.017
1058,37.485,54.043
1059,36.998,55.504
1060,37.972,54.53
1061,37.972,54.53
1062,37.972,55.504
1063,37.972,55.017
1064,37.485,55.017
1065,37.485,55.017
1066,38.459,55.504
1067,36.511,54.53
1068,36.998,54.53
1069,37.972,54.53
1070,36.511,55.504
1071,37.972,54.53
1072,37.485,54.043
1073,37.485,55.017
1074,37.485,55.017
1075,36.998,54.043
1076,38.459,55.504
1077,37.972,55.017
1078,37.485,54.53
1079,37.972,55.504
1080,37.485,54.53
1081,36.998,54.53
1082,37.485,55.504
1083,37.485,54.043
1084,37.972,55.504
1085,38.459,54.043
1086,37.485,55.017
1087,37.485,55.017
1088,36.998,55.504
1089,36.998,55.991
1090,37.972,54.53
1091,37.972,55.504
1092,37.485,55.017
1093,37.972,55.991
1094,38.459,54.53
1095,37.972,55.504
1096,37.485,55.504
1097,37.485,55.017
1098,37.485,55.017
1099,37.972,55.017
1100,37.972,55.504
1101,37.485,55.504
1102,37.972,55.504
1103,38.459,55.017
1104,37.972,56.478
1105,36.998,55.504
1106,37.485,54.53
1107,37.485,55.991
1108,36.511,55.504
1109,36.511,55.504
1110,37.485,55.017
1111,37.485,55.991
1112,37.485,54.53
1113,36.998,54.043
1114,37.972,55.504
1115,37.972,54.53
1116,37.972,55.991
1117,38.459,55.504
1118,38.459,54.043
1119,38.459,55.017
1120,37.972,55.017
1121,39.92,56.478
1122,37.485,55.504
1123,38.459,55.504
1124,39.92,55.017
1125,39.92,54.53
1126,38.459,55.017
1127,38.946,55.504
1128,38.459,55.991
1129,38.946,54.53
1130,38.459,55.017
1131,37.972,55.504
1132,40.894,55.017
1133,40.407,55.504
1134,41.381,55.504
1135,40.894,55.017
1136,39.433,55.991
1137,38.459,55.504
1138,38.946,55.991
1139,38.946,55.504
1140,37.972,56.965
1141,37.485,55.504
1142,37.972,55.991
1143,37.972,55.504
1144,37.972,55.504
1145,37.485,56.478
1146,37.972,55.991
1147,38.459,56.478
1148,38.946,55.991
1149,38.459,55.504
1150,37.972,55.991
1151,36.511,54.53
1152,37.972,55.504
1153,36.998,55.504
1154,36.998,55.504
1155,37.972,55.504
1156,38.946,54.53
1157,38.946,55.504
1158,38.946,55.017
1159,37.972,55.504
1160,37.972,55.504
1161,37.485,55.504
1162,37.972,55.504
1163,38.459,55.017
1164,37.972,55.504
1165,36.998,55.991
1166,37.972,55.017
1167,37.485,55.504
1168,38.946,55.991
1169,37.972,55.504
1170,37.485,55.017
1171,37.485,55.017
1172,37.972,55.504
1173,38.459,55.017
1174,38.459,55.017
1175,37.972,55.017
1176,37.485,55.504
1177,38.459,55.991
1178,38.946,55.991
1179,39.433,55.017
1180,37.485,55.991
1181,38.946,55.991
1182,39.433,55.504
1183,38.459,55.017
1184,37.485,54.53
1185,37.972,56.965
1186,37.972,56.965
1187,37.972,56.478
1188,39.433,55.504
1189,36.998,55.504
1190,37.972,54.53
1191,38.946,55.991
1192,37.485,55.504
1193,37.972,55.504
1194,37.972,55.991
1195,37.972,54.53
1196,36.998,55.504
1197,38.946,55.504
1198,37.485,55.504
1199,37.972,55.504
1200,36.998,54.53
1201,38.459,55.017
1202,38.459,56.478
1203,37.972,55.991
1204,37.485,55.504
1205,37.972,55.991
1206,37.485,55.991
1207,37.485,56.478
1208,37.485,55.504
1209,38.459,55.504
1210,38.459,55.017
1211,38.459,55.504
1212,37.485,55.017
1213,37.972,55.017
1214,36.998,55.017
1215,37.485,55.504
1216,36.998,54.53
1217,37.485,55.504
1218,37.972,55.504
1219,37.485,55.504
1220,38.459,55.504
1221,37.485,55.504
1222,37.485,55.991
1223,37.485,56.478
1224,38.459,55.017
1225,36.998,55.017
1226,38.459,55.504
1227,37.972,54.53
1228,37.485,55.017
1229,37.972,54.53
1230,37.485,54.53
1231,37.485,55.017
1232,37.485,55.991
1233,38.459,55.991
1234,38.459,55.504
1235,37.972,55.991
1236,36.511,55.504
1237,37.972,55.504
1238,38.459,54.53
1239,37.485,54.53
1240,37.485,55.504
1241,37.485,55.504
1242,36.998,55.504
1243,38.459,54.53
1244,37.972,55.017
1245,37.972,55.504
1246,37.485,55.017
1247,37.972,55.504
1248,37.485,55.017
1249,36.998,55.504
1250,36.998,54.53
1251,36.998,55.504
1252,36.998,55.991
1253,37.485,54.53
1254,37.485,55.504
1255,37.485,55.504
1256,36.511,55.017
1257,37.485,55.991
1258,36.998,55.504
1259,36.998,55.504
1260,37.485,55.017
1261,37.972,55.504
1262,36.511,56.478
1263,36.024,55.504
1264,36.511,56.478
1265,36.998,55.504
1266,37.485,56.965
1267,37.972,55.991
1268,37.485,56.965
1269,37.485,55.504
1270,37.485,56.478
1271,37.485,55.017
1272,37.485,55.991
1273,36.511,54.53
1274,37.972,55.991
1275,37.972,55.991
1276,36.998,54.043
1277,36.998,55.991
1278,37.485,55.017
1279,36.511,55.504
1280,36.511,55.017
1281,37.485,55.504
1282,36.998,55.504
1283,36.511,56.965
1284,36.998,55.504
1285,36.511,55.017
1286,36.998,55.991
1287,36.998,56.478
1288,35.537,55.017
1289,36.024,55.991
1290,36.998,56.478
1291,36.511,55.504
1292,36.998,55.991
1293,37.485,55.017
1294,36.998,54.53
1295,36.511,55.504
1296,36.511,55.017
1297,36.998,56.965
1298,36.511,56.478
1299,37.485,56.478
1300,36.511,56.478
1301,36.511,55.991
1302,36.511,55.504
1303,37.485,56.965
1304,36.998,55.991
1305,36.511,54.53
1306,36.511,55.991
1307,37.485,54.53
1308,35.537,55.504
1309,36.024,55.017
1310,36.998,55.991
1311,35.537,55.991
1312,36.511,55.991
1313,35.537,55.504
1314,36.511,55.504
1315,36.511,54.53
1316,35.05,55.991
1317,36.511,56.965
1318,36.024,55.991
1319,36.024,55.504
1320,36.024,56.478
1321,36.511,55.504
1322,36.998,55.504
1323,36.511,55.991
1324,36.511,56.478
1325,35.537,55.504
1326,36.998,55.504
1327,36.511,55.991
1328,35.537,55.991
1329,36.511,55.504
1330,36.511,55.504
1331,35.537,55.017
1332,35.537,55.504
1333,36.024,56.478
1334,36.511,55.504
1335,36.024,55.504
1336,36.024,56.478
1337,36.024,55.017
1338,36.024,55.991
1339,35.537,55.504
1340,37.485,56.478
1341,35.05,55.504
1342,35.537,55.017
1343,36.024,55.991
1344,36.024,56.478
1345,36.511,57.452
1346,37.485,56.478
1347,36.024,56.478
1348,36.024,54.53
1349,36.511,55.991
1350,36.998,56.478
1351,36.024,55.991
1352,35.537,55.991
1353,35.537,56.965
1354,35.537,56.478
1355,36.511,55.504
1356,36.024,55.504
1357,36.024,55.991
1358,35.05,54.043
1359,36.511,56.478
1360,36.511,56.478
1361,35.537,55.991
1362,36.024,56.478
1363,36.511,55.991
